order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
US-2021-126004,12/04/2021,12/05/2021,First Class,BM-11140,OFF-ST-10000676,193.86,2,0,11.63
US-2021-126004,12/04/2021,12/05/2021,First Class,BM-11140,OFF-ST-10001418,182.94,3,0,3.66
US-2021-139885,12/04/2021,12/08/2021,Standard Class,EB-13840,OFF-ST-10003324,212.88,6,0,0
US-2021-126004,12/04/2021,12/05/2021,First Class,BM-11140,TEC-AC-10001432,78.15,1,0,34.39
CA-2021-119508,12/04/2021,12/09/2021,Standard Class,TZ-21580,FUR-FU-10004270,25.08,6,0,9.03
CA-2021-119508,12/04/2021,12/09/2021,Standard Class,TZ-21580,OFF-AR-10003723,16.9,5,0,6.25
US-2021-143749,12/05/2021,12/07/2021,First Class,AG-10300,FUR-BO-10002853,81.94,1,0,20.49
US-2021-114489,12/05/2021,12/09/2021,Standard Class,JE-16165,FUR-CH-10000454,1951.84,8,0,585.55
US-2021-146374,12/05/2021,12/10/2021,Second Class,HE-14800,FUR-FU-10002671,13.4,1,0,6.43
US-2021-124772,12/05/2021,12/06/2021,First Class,JG-15160,FUR-FU-10004748,191.82,3,0,74.81
US-2021-140564,12/05/2021,12/10/2021,Second Class,TC-21475,OFF-AR-10000034,33.92,8,0,13.23
US-2021-163636,12/05/2021,12/09/2021,Second Class,MP-18175,OFF-AR-10001547,3.54,2,0.2,0.31
US-2021-114489,12/05/2021,12/09/2021,Standard Class,JE-16165,OFF-BI-10002735,171.55,5,0,80.63
US-2021-161389,12/05/2021,12/10/2021,Standard Class,IM-15070,OFF-BI-10003656,407.98,3,0.2,132.59
US-2021-146374,12/05/2021,12/10/2021,Second Class,HE-14800,OFF-EN-10004483,109.69,7,0,51.55
US-2021-145009,12/05/2021,12/08/2021,Second Class,RF-19345,OFF-LA-10004853,11.95,3,0.2,3.88
US-2021-146374,12/05/2021,12/10/2021,Second Class,HE-14800,OFF-PA-10000349,4.98,1,0,2.34
US-2021-109722,12/05/2021,12/07/2021,Second Class,TP-21130,OFF-ST-10000060,584.82,9,0,70.18
US-2021-108434,12/05/2021,12/07/2021,Second Class,JG-15160,OFF-ST-10002615,465.18,3,0,120.95
US-2021-114489,12/05/2021,12/09/2021,Standard Class,JE-16165,TEC-PH-10000215,384.45,11,0,103.8
US-2021-109722,12/05/2021,12/07/2021,Second Class,TP-21130,TEC-PH-10000560,699.98,2,0,195.99
US-2021-114489,12/05/2021,12/09/2021,Standard Class,JE-16165,TEC-PH-10001448,149.97,3,0,6
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,OFF-AR-10004752,18.69,7,0,5.23
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,OFF-BI-10001636,47.21,7,0.2,15.34
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,OFF-BI-10001658,59.81,3,0.2,19.44
US-2021-162390,12/06/2021,12/12/2021,Standard Class,DP-13105,OFF-BI-10001721,222.35,13,0.2,77.82
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,OFF-BI-10002026,437.47,14,0.2,153.12
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,OFF-BI-10003727,13.38,4,0.2,4.68
US-2021-162390,12/06/2021,12/12/2021,Standard Class,DP-13105,OFF-BI-10004318,968.74,7,0.2,314.84
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,OFF-EN-10000927,35.89,1,0,16.15
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,OFF-FA-10003467,13.86,7,0,0
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,OFF-PA-10000482,189.7,5,0,89.16
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,OFF-PA-10000743,13.36,2,0,6.41
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,OFF-PA-10001736,248.08,7,0,116.6
US-2021-114776,12/06/2021,12/07/2021,First Class,GG-14650,OFF-PA-10004100,19.44,3,0,9.33
US-2021-162390,12/06/2021,12/12/2021,Standard Class,DP-13105,TEC-CO-10004202,479.98,2,0.2,90
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,TEC-PH-10002310,156.79,1,0.2,13.72
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,TEC-PH-10002496,249.58,2,0.2,31.2
US-2021-169040,12/06/2021,12/12/2021,Standard Class,GT-14710,TEC-PH-10002834,431.98,3,0.2,27
US-2021-103674,12/06/2021,12/10/2021,Standard Class,AP-10720,TEC-PH-10004080,271.96,5,0.2,27.2
US-2021-160108,12/08/2021,12/12/2021,Standard Class,AG-10900,FUR-BO-10003450,405.86,7,0,32.47
US-2021-160108,12/08/2021,12/12/2021,Standard Class,AG-10900,FUR-CH-10002335,680.01,3,0,176.8
US-2021-117590,12/08/2021,12/10/2021,First Class,GH-14485,FUR-FU-10003664,190.92,5,0.6,-147.96
US-2021-131289,12/08/2021,12/14/21,Standard Class,SP-20620,FUR-TA-10003954,1421.66,6,0.2,-195.48
US-2021-131289,12/08/2021,12/14/21,Standard Class,SP-20620,OFF-AR-10003056,8.56,2,0,2.48
US-2021-124562,12/08/2021,12/12/2021,Standard Class,JP-16135,OFF-BI-10001267,12.96,7,0.7,-9.5
US-2021-158302,12/08/2021,12/12/2021,Second Class,JB-16045,OFF-PA-10002615,10.58,3,0.2,3.44
US-2021-131289,12/08/2021,12/14/21,Standard Class,SP-20620,OFF-PA-10003363,45.36,7,0,21.77
US-2021-115224,12/08/2021,12/11/2021,Second Class,DB-13615,OFF-ST-10000615,34.05,3,0,9.53
US-2021-115224,12/08/2021,12/11/2021,Second Class,DB-13615,OFF-ST-10003816,352.38,2,0,81.05
US-2021-113733,12/08/2021,12/12/2021,Standard Class,LH-16900,TEC-AC-10002473,68.11,3,0.2,17.88
US-2021-113733,12/08/2021,12/12/2021,Standard Class,LH-16900,TEC-AC-10004877,16.56,3,0.2,-2.48
US-2021-113733,12/08/2021,12/12/2021,Standard Class,LH-16900,TEC-PH-10002496,249.58,2,0.2,31.2
US-2021-134425,12/08/2021,12/12/2021,Second Class,QJ-19255,TEC-PH-10003555,114.95,5,0,2.3
US-2021-117590,12/08/2021,12/10/2021,First Class,GH-14485,TEC-PH-10004977,1097.54,7,0.2,123.47
US-2021-161844,12/09/2021,12/14/21,Second Class,DK-12835,FUR-TA-10001676,79.97,3,0.4,-29.32
US-2021-102092,12/09/2021,12/11/2021,First Class,PM-18940,FUR-TA-10002530,1056.86,7,0,158.53
US-2021-137330,12/09/2021,12/13/21,Standard Class,KB-16585,OFF-AP-10001492,60.34,7,0,15.69
US-2021-133340,12/09/2021,12/13/21,Standard Class,LH-17155,OFF-AP-10002311,61.93,1,0.1,23.4
US-2021-131114,12/09/2021,12/13/21,Second Class,RW-19630,OFF-AP-10003971,4.36,2,0.8,-11.76
US-2021-137330,12/09/2021,12/13/21,Standard Class,KB-16585,OFF-AR-10000246,19.46,7,0,5.06
US-2021-128923,12/09/2021,12/13/21,Standard Class,GB-14530,OFF-AR-10000475,9.33,1,0.2,0.82
US-2021-149503,12/09/2021,12/12/2021,First Class,SP-20650,OFF-BI-10002133,273.92,8,0.2,99.3
US-2021-161844,12/09/2021,12/14/21,Second Class,DK-12835,OFF-BI-10003712,2.95,2,0.7,-2.06
US-2021-141082,12/09/2021,12/13/21,Standard Class,FM-14380,OFF-LA-10001404,3.69,1,0,1.73
US-2021-141082,12/09/2021,12/13/21,Standard Class,FM-14380,OFF-LA-10001474,122.12,4,0,56.18
US-2021-128923,12/09/2021,12/13/21,Standard Class,GB-14530,OFF-PA-10002250,9.39,2,0.2,3.29
US-2021-131114,12/09/2021,12/13/21,Second Class,RW-19630,OFF-SU-10001664,20.57,3,0.2,1.54
US-2021-131114,12/09/2021,12/13/21,Second Class,RW-19630,TEC-AC-10000199,19.04,4,0.2,-1.43
US-2021-133340,12/09/2021,12/13/21,Standard Class,LH-17155,TEC-AC-10001109,59.98,2,0,25.19
US-2021-159989,12/09/2021,12/13/21,Standard Class,EB-13870,TEC-PH-10000169,40.68,3,0.2,-9.15
US-2021-133340,12/09/2021,12/13/21,Standard Class,LH-17155,TEC-PH-10003988,10.9,1,0,3.05
CA-2021-141082,12/09/2021,12/13/21,Standard Class,FM-14380,OFF-LA-10001404,79.97,3,0.4,-29.32
CA-2021-141082,12/09/2021,12/13/21,Standard Class,FM-14380,OFF-LA-10001474,2.95,2,0.7,-2.06
US-2021-154739,12/10/2021,12/15/21,Second Class,LH-17155,FUR-CH-10002965,321.57,2,0.2,28.14
US-2021-143448,12/10/2021,12/10/2021,Same Day,MH-17455,FUR-CH-10003379,1424.9,5,0,356.23
US-2021-128412,12/10/2021,12/17/21,Standard Class,AP-10915,OFF-AP-10000252,35.1,3,0,12.29
US-2021-128412,12/10/2021,12/17/21,Standard Class,AP-10915,OFF-AP-10002082,65.34,3,0,22.87
US-2021-128412,12/10/2021,12/17/21,Standard Class,AP-10915,OFF-BI-10001718,153.55,3,0.2,51.82
US-2021-144309,12/10/2021,12/16/21,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,0.2,220.99
US-2021-146941,12/10/2021,12/13/21,First Class,DL-13315,OFF-EN-10003296,361.92,4,0,162.86
US-2021-147123,12/10/2021,12/12/2021,First Class,SJ-20125,OFF-PA-10000575,80.28,12,0,36.93
US-2021-127194,12/10/2021,12/16/21,Standard Class,BW-11110,OFF-PA-10000659,62.82,9,0,29.53
US-2021-128412,12/10/2021,12/17/21,Standard Class,AP-10915,OFF-PA-10001125,123.92,4,0,55.76
US-2021-144309,12/10/2021,12/16/21,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,0,8.71
US-2021-100587,12/10/2021,12/14/21,Standard Class,SL-20155,OFF-PA-10004609,6.48,1,0,3.11
US-2021-146941,12/10/2021,12/13/21,First Class,DL-13315,OFF-ST-10001228,80.58,6,0,22.56
US-2021-128412,12/10/2021,12/17/21,Standard Class,AP-10915,TEC-AC-10003038,44.75,5,0,8.5
CA-2021-124626,12/10/2021,12/15/21,Standard Class,JP-11135,FUR-FU-10002501,99.12,8,0,35.41
US-2021-162187,12/11/2021,12/11/2021,Same Day,NS-18640,FUR-CH-10003298,458.43,5,0.3,-137.53
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,FUR-CH-10003774,363.92,5,0.2,-31.84
US-2021-143609,12/11/2021,12/13/21,First Class,DB-13270,FUR-CH-10004218,403.92,5,0.2,25.25
US-2021-160745,12/11/2021,12/16/21,Second Class,AR-10825,FUR-FU-10001935,14.8,4,0,6.07
US-2021-162187,12/11/2021,12/11/2021,Same Day,NS-18640,FUR-TA-10003008,328.59,3,0.4,-147.87
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,FUR-TA-10004619,892.14,7,0.2,111.52
US-2021-162187,12/11/2021,12/11/2021,Same Day,NS-18640,OFF-AP-10000576,387.14,4,0.2,24.2
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-AP-10001469,83.42,2,0,24.19
US-2021-151260,12/11/2021,12/14/21,First Class,SC-20695,OFF-AP-10002892,73.54,4,0.2,9.19
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-AR-10000914,23.32,2,0,6.06
US-2021-132857,12/11/2021,12/17/21,Standard Class,CA-12775,OFF-AR-10003251,6.67,3,0.2,1.67
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-BI-10002824,35.81,3,0.2,11.19
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-BI-10002897,5.87,2,0.2,2.13
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-BI-10004001,122.69,9,0.2,39.87
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-BI-10004593,209.6,5,0.2,68.12
US-2021-105816,12/11/2021,12/17/21,Standard Class,JM-15265,OFF-FA-10000304,15.26,7,0,6.26
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-PA-10000241,30.98,1,0,13.94
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,OFF-ST-10000636,50.22,3,0,2.01
US-2021-148803,12/11/2021,12/11/2021,Same Day,LR-16915,OFF-ST-10001476,85.22,3,0.2,7.46
US-2021-162187,12/11/2021,12/11/2021,Same Day,NS-18640,OFF-ST-10001558,64.96,5,0.2,-4.06
US-2021-135720,12/11/2021,12/13/21,Second Class,FM-14380,OFF-ST-10001963,243.38,3,0.2,-51.72
US-2021-162187,12/11/2021,12/11/2021,Same Day,NS-18640,OFF-SU-10004782,13.52,2,0.2,1.69
US-2021-165330,12/11/2021,12/11/2021,Same Day,WB-21850,TEC-AC-10000057,119.96,4,0,25.19
US-2021-160745,12/11/2021,12/16/21,Second Class,AR-10825,TEC-AC-10001142,316,4,0,31.6
US-2021-135720,12/11/2021,12/13/21,Second Class,FM-14380,TEC-AC-10001267,119.8,5,0.2,29.95
US-2021-135720,12/11/2021,12/13/21,Second Class,FM-14380,TEC-PH-10002103,300.77,4,0.2,30.08
US-2021-105816,12/11/2021,12/17/21,Standard Class,JM-15265,TEC-PH-10002447,1029.95,5,0,298.69
US-2021-160745,12/11/2021,12/16/21,Second Class,AR-10825,TEC-PH-10003273,302.38,3,0.2,22.68
US-2021-139395,12/12/2021,12/18/21,Standard Class,MG-17650,FUR-FU-10003724,33.48,4,0,8.7
US-2021-136686,12/12/2021,12/16/21,Standard Class,RF-19840,FUR-FU-10004864,383.64,6,0,122.76
US-2021-169824,12/12/2021,12/17/21,Standard Class,NS-18640,FUR-FU-10004864,60.35,5,0,19.92
US-2021-136686,12/12/2021,12/16/21,Standard Class,RF-19840,OFF-AP-10002350,56.52,3,0,15.83
US-2021-169824,12/12/2021,12/17/21,Standard Class,NS-18640,OFF-AR-10000462,11.2,7,0,4.82
US-2021-139395,12/12/2021,12/18/21,Standard Class,MG-17650,OFF-AR-10003732,13.9,5,0,3.61
US-2021-108777,12/12/2021,12/12/2021,Same Day,JM-15655,OFF-BI-10003982,18.69,3,0.7,-14.33
US-2021-169369,12/12/2021,12/18/21,Standard Class,EC-14050,OFF-PA-10004438,49.12,4,0,23.09
US-2021-139395,12/12/2021,12/18/21,Standard Class,MG-17650,OFF-ST-10000885,26.86,2,0,6.72
US-2021-169824,12/12/2021,12/17/21,Standard Class,NS-18640,OFF-SU-10000952,35.52,4,0,9.95
US-2021-169369,12/12/2021,12/18/21,Standard Class,EC-14050,TEC-AC-10001314,249.95,5,0,20
US-2021-108777,12/12/2021,12/12/2021,Same Day,JM-15655,TEC-AC-10002567,383.95,6,0.2,76.79
US-2021-139395,12/12/2021,12/18/21,Standard Class,MG-17650,TEC-PH-10002103,657.93,7,0,184.22
CA-2021-155586,12/12/2021,12/16/21,Second Class,XP-21865,OFF-AR-10001547,2.21,1,0,0.6
CA-2021-155586,12/12/2021,12/16/21,Second Class,XP-21865,OFF-EN-10003072,15.52,4,0,7.45
CA-2021-155586,12/12/2021,12/16/21,Second Class,XP-21865,OFF-PA-10000726,36.44,4,0,16.4
US-2021-142958,12/13/21,12/20/21,Standard Class,RW-19630,FUR-TA-10000577,1114.27,4,0.2,41.79
US-2021-102792,12/13/21,12/19/21,Standard Class,JC-15340,OFF-AR-10004757,9.84,3,0,3.25
US-2021-142958,12/13/21,12/20/21,Standard Class,RW-19630,OFF-BI-10001759,6.1,2,0.2,2.21
US-2021-100153,12/13/21,12/17/21,Standard Class,KH-16630,TEC-AC-10001772,63.88,4,0,24.91
US-2021-146325,12/14/21,12/17/21,First Class,DS-13180,FUR-CH-10001146,81.42,2,0.2,-9.16
US-2021-146143,12/14/21,12/19/21,Standard Class,MC-17845,FUR-FU-10002045,133.38,6,0,58.69
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,FUR-FU-10002937,396.92,4,0,198.46
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,OFF-BI-10000279,23.12,2,0.2,7.8
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,OFF-FA-10000621,21.48,6,0,10.53
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,OFF-LA-10003190,5.76,2,0,2.82
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,OFF-PA-10001471,14.62,2,0,6.73
US-2021-146325,12/14/21,12/17/21,First Class,DS-13180,OFF-ST-10001590,134.8,10,0,35.05
US-2021-129126,12/14/21,12/19/21,Standard Class,PK-19075,OFF-ST-10004507,17.15,1,0,4.63
US-2021-116442,12/15/21,12/22/21,Standard Class,BP-11230,FUR-FU-10002364,14.76,2,0,4.28
US-2021-142335,12/15/21,12/19/21,Standard Class,MP-17965,FUR-TA-10000198,1652.94,3,0,231.41
US-2021-127334,12/15/21,12/21/21,Standard Class,MP-18175,FUR-TA-10003473,564.2,3,0.5,-304.67
US-2021-127334,12/15/21,12/21/21,Standard Class,MP-18175,OFF-AP-10001205,87.17,2,0.2,8.72
US-2021-113600,12/15/21,12/17/21,Second Class,SH-20395,OFF-BI-10000201,2.21,3,0.7,-1.48
US-2021-100307,12/15/21,12/19/21,Standard Class,TC-21475,OFF-PA-10002552,19.44,3,0,9.33
US-2021-142335,12/15/21,12/19/21,Standard Class,MP-17965,OFF-ST-10000036,296.37,3,0,80.02
CA-2021-135480,12/15/21,12/22/21,Standard Class,BG-18435,FUR-FU-10004093,68.46,2,0,20.54
CA-2021-135480,12/15/21,12/22/21,Standard Class,BG-18435,OFF-FA-10000089,19.6,5,0,9.6
US-2021-118332,12/16/21,12/23/21,Standard Class,PK-19075,FUR-CH-10001708,563.92,5,0.2,7.05
US-2021-130442,12/16/21,12/19/21,First Class,SF-20065,OFF-AP-10004859,34.94,3,0.2,3.06
US-2021-100419,12/16/21,12/20/21,Second Class,CC-12670,OFF-BI-10002194,4.79,3,0.8,-7.9
US-2021-104794,12/16/21,12/19/21,First Class,KD-16495,OFF-FA-10001754,3.68,2,0,1.8
US-2021-155446,12/16/21,12/23/21,Standard Class,TN-21040,TEC-AC-10001445,21.21,7,0,4.45
US-2021-155530,12/17/21,12/21/21,Standard Class,CM-12160,FUR-TA-10004256,2003.52,6,0.2,-325.57
US-2021-117121,12/17/21,12/21/21,Standard Class,AB-10105,OFF-BI-10000545,9892.74,13,0,4946.37
US-2021-131639,12/17/21,12/23/21,Standard Class,NS-18640,OFF-BI-10000948,11.42,1,0.2,3.85
US-2021-131639,12/17/21,12/23/21,Standard Class,NS-18640,OFF-BI-10001636,13.49,2,0.2,4.38
US-2021-147109,12/17/21,12/21/21,Standard Class,AH-10075,OFF-PA-10001972,51.84,10,0.2,18.14
US-2021-155383,12/17/21,12/22/21,Standard Class,SC-20680,OFF-ST-10001328,46.53,3,0,13.03
US-2021-147109,12/17/21,12/21/21,Standard Class,AH-10075,TEC-AC-10002942,165.6,3,0.2,-6.21
US-2021-138597,12/18/21,12/21/21,First Class,PN-18775,FUR-CH-10004997,563.94,3,0,112.79
US-2021-147067,12/18/21,12/22/21,Standard Class,JD-16150,FUR-FU-10000732,18.84,3,0,6.03
US-2021-133795,12/18/21,12/24/21,Standard Class,JE-15475,FUR-FU-10003731,39.92,4,0,11.18
US-2021-145919,12/18/21,12/23/21,Standard Class,HG-14965,FUR-FU-10004960,183.84,8,0,62.51
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,FUR-TA-10002530,377.45,5,0.5,-264.22
US-2021-112697,12/18/21,12/20/21,Second Class,AH-10195,OFF-AP-10002684,194.53,2,0.2,24.32
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,OFF-AR-10004078,18.69,4,0.2,2.34
US-2021-112697,12/18/21,12/20/21,Second Class,AH-10195,OFF-BI-10000778,254.06,7,0.7,-169.37
US-2021-101546,12/18/21,12/24/21,Standard Class,GK-14620,OFF-BI-10001359,1793.98,2,0,843.17
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,OFF-BI-10001670,45.24,4,0.7,-30.16
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,OFF-LA-10000407,15.94,4,0.2,5.18
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,OFF-PA-10003036,11.65,2,0.2,3.79
US-2021-145919,12/18/21,12/23/21,Standard Class,HG-14965,OFF-PA-10003072,38.88,6,0,18.66
US-2021-150945,12/18/21,12/20/21,Second Class,JK-16120,OFF-ST-10003716,900.08,4,0,117.01
US-2021-112697,12/18/21,12/20/21,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.31
US-2021-145919,12/18/21,12/23/21,Standard Class,HG-14965,OFF-SU-10003505,579.3,5,0,28.97
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,TEC-AC-10000991,112.78,3,0.2,-8.46
US-2021-133795,12/18/21,12/24/21,Standard Class,JE-15475,TEC-AC-10001465,72.64,2,0,21.79
US-2021-133795,12/18/21,12/24/21,Standard Class,JE-15475,TEC-AC-10003832,772.47,3,0,146.77
US-2021-139934,12/18/21,12/20/21,First Class,AY-10555,TEC-PH-10001552,66.98,7,0.2,6.7
US-2021-145261,12/18/21,12/21/21,First Class,AH-10120,TEC-PH-10004833,28.68,3,0.2,-7.17
US-2021-118129,12/19/21,12/21/21,Second Class,CL-12565,FUR-FU-10004904,303.92,5,0.2,-30.39
US-2021-134936,12/19/21,12/25/21,Standard Class,ES-14080,FUR-TA-10001086,455.97,6,0.5,-218.87
US-2021-141523,12/19/21,12/24/21,Second Class,MH-17440,OFF-AR-10001545,3.52,2,0,1.02
US-2021-134936,12/19/21,12/25/21,Standard Class,ES-14080,OFF-BI-10000174,10.44,6,0.7,-7.66
US-2021-141523,12/19/21,12/24/21,Second Class,MH-17440,OFF-BI-10000948,34.25,3,0.2,11.56
US-2021-108364,12/19/21,12/24/21,Standard Class,BP-11050,OFF-BI-10002012,1.8,5,0.8,-2.88
US-2021-134936,12/19/21,12/25/21,Standard Class,ES-14080,OFF-BI-10002103,5.21,2,0.7,-4.17
US-2021-151155,12/20/21,12/24/21,Standard Class,AB-10255,FUR-FU-10001918,18.92,4,0,7.38
US-2021-151155,12/20/21,12/24/21,Standard Class,AB-10255,OFF-BI-10003910,15.42,2,0,6.94
US-2021-157840,12/20/21,12/23/21,Second Class,MC-17575,OFF-PA-10003673,33.9,5,0,15.59
US-2021-168536,12/20/21,12/24/21,Standard Class,SC-20800,TEC-AC-10002323,66.3,3,0,8.62
US-2021-114860,12/22/21,12/28/21,Standard Class,DN-13690,FUR-FU-10000277,842.72,8,0,202.25
US-2021-114860,12/22/21,12/28/21,Standard Class,DN-13690,FUR-FU-10001934,41.96,2,0,10.91
US-2021-167507,12/22/21,12/28/21,Standard Class,SA-20830,FUR-FU-10001935,11.84,4,0.2,3.11
US-2021-167507,12/22/21,12/28/21,Standard Class,SA-20830,FUR-FU-10002878,22.78,1,0.2,4.84
US-2021-167507,12/22/21,12/28/21,Standard Class,SA-20830,OFF-BI-10003694,31.32,10,0.7,-25.06
US-2021-149916,12/22/21,12/24/21,Second Class,ED-13885,OFF-BI-10004002,55.36,4,0.2,19.38
US-2021-103359,12/22/21,12/26/21,Standard Class,LC-16885,OFF-BI-10004233,25.58,2,0.2,8.95
US-2021-149916,12/22/21,12/24/21,Second Class,ED-13885,TEC-MA-10000752,11.56,1,0.2,3.76
US-2021-115574,12/23/21,12/24/21,First Class,BP-11185,FUR-BO-10003441,141.37,2,0.3,-14.14
US-2021-132829,12/23/21,12/26/21,Second Class,LA-16780,FUR-FU-10000206,2.33,2,0.6,-0.76
US-2021-137043,12/23/21,12/25/21,Second Class,LC-17140,FUR-FU-10003664,572.76,6,0,166.1
US-2021-137043,12/23/21,12/25/21,Second Class,LC-17140,FUR-FU-10003664,286.38,3,0,83.05
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-AR-10001231,4.2,2,0,1.18
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-AR-10001246,8.82,3,0,2.56
US-2021-136049,12/23/21,12/28/21,Standard Class,NM-18520,OFF-BI-10001267,5.55,3,0.7,-4.07
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-EN-10004773,61.96,2,0,30.36
US-2021-157868,12/23/21,12/29/21,Standard Class,MC-17590,OFF-FA-10000992,24.85,7,0,11.68
US-2021-132829,12/23/21,12/26/21,Second Class,LA-16780,OFF-LA-10002945,45.36,9,0.2,14.74
US-2021-114867,12/23/21,12/28/21,Standard Class,FM-14290,OFF-PA-10000477,7.97,2,0.2,2.69
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-PA-10001295,37.94,2,0,18.21
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-PA-10004327,47.9,1,0,22.99
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-ST-10002743,227.28,2,0,2.27
US-2021-135776,12/23/21,12/30/21,Standard Class,EH-13765,OFF-ST-10003470,1117.92,4,0,55.9
US-2021-157791,12/23/21,12/28/21,Second Class,CA-11965,TEC-CO-10002095,1999.96,4,0,899.98
US-2021-114867,12/23/21,12/28/21,Standard Class,FM-14290,TEC-PH-10002645,1499.97,5,0.4,-374.99
US-2021-132829,12/23/21,12/26/21,Second Class,LA-16780,TEC-PH-10004345,287.88,3,0.2,35.99
US-2021-132829,12/23/21,12/26/21,Second Class,LA-16780,TEC-PH-10004539,453.58,3,0.2,39.69
US-2021-132829,12/23/21,12/26/21,Second Class,LA-16780,TEC-PH-10004912,131.88,3,0.2,14.84
US-2021-101651,12/24/21,12/30/21,Standard Class,SC-20305,FUR-FU-10000771,43.96,7,0,18.46
US-2021-157259,12/24/21,12/28/21,Standard Class,JM-15535,FUR-FU-10003192,799.56,9,0,207.89
US-2021-168620,12/24/21,12/28/21,Second Class,RB-19795,OFF-BI-10001575,27.88,3,0.7,-20.45
US-2021-101651,12/24/21,12/30/21,Standard Class,SC-20305,OFF-EN-10001990,39.76,7,0,18.69
US-2021-123526,12/24/21,12/25/21,First Class,BV-11245,OFF-PA-10002986,33.4,5,0,16.03
US-2021-168620,12/24/21,12/28/21,Second Class,RB-19795,OFF-ST-10003716,540.05,3,0.2,-47.25
US-2021-168620,12/24/21,12/28/21,Second Class,RB-19795,TEC-AC-10004469,255.68,8,0.2,76.7
US-2021-140438,12/24/21,12/27/21,Second Class,PW-19030,TEC-PH-10001750,197.97,3,0,53.45
US-2021-105081,12/25/21,12/30/21,Standard Class,JE-15715,FUR-CH-10000847,698.35,3,0.2,52.38
US-2021-169670,12/25/21,12/31/21,Standard Class,JE-15715,FUR-CH-10002331,2563.06,8,0.1,313.26
US-2021-110975,12/25/21,12/30/21,Standard Class,DB-12970,FUR-CH-10003746,866.65,3,0.1,173.33
US-2021-109827,12/25/21,01/01/2022,Standard Class,LW-16825,FUR-CH-10004754,47.97,2,0.2,4.2
US-2021-101168,12/25/21,01/01/2022,Standard Class,SS-20140,FUR-FU-10003142,21.12,4,0,6.55
US-2021-148684,12/25/21,12/29/21,Standard Class,TS-21655,FUR-FU-10003553,343.85,5,0,137.54
US-2021-105081,12/25/21,12/30/21,Standard Class,JE-15715,FUR-TA-10001307,1747.25,5,0,629.01
US-2021-109827,12/25/21,01/01/2022,Standard Class,LW-16825,FUR-TA-10002607,35.45,1,0.5,-24.1
US-2021-110975,12/25/21,12/30/21,Standard Class,DB-12970,FUR-TA-10002958,313.18,2,0.4,-120.05
US-2021-148684,12/25/21,12/29/21,Standard Class,TS-21655,OFF-AR-10003811,19.89,9,0,5.37
US-2021-111941,12/25/21,12/28/21,Second Class,BD-11620,OFF-BI-10001524,33.57,2,0.2,11.75
US-2021-116729,12/25/21,12/28/21,First Class,GK-14620,OFF-PA-10002005,45.36,7,0,21.77
